handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_801fc0fa-1f1a-4f9e-a258-f746fc673f6a,MEDIA,,,,,,ebf235_e6204a08a6474c9e9b3aa9a337568ddd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_69369ea0-a5bd-4fe3-8727-db56a03a1a6d,PRODUCT,"kanava / Squid-  𝗠𝗲𝗱𝗶𝘂𝗺 𝗥𝗶𝗻𝗴𝘀(𝗚𝗿𝗼𝘀𝘀: 𝟯𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟭𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Fresh Squid </span>(kanava / Kadamba / கணவாய் / கடம்பா )</h2><h3><span style=""font-weight: 700"">Product Overview</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;150g</p></li><li><p><span style=""font-weight: 700"">Gross Weight:</span>&nbsp;300g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Ideal for 2 to 3 people</p></li></ul><p>Delicately sweet, tender, and incredibly versatile, our fresh squid is a prized seafood choice sourced from clean coastal waters. Known for its soft texture and quick-cooking nature, squid transforms beautifully whether you grill, fry, sauté, or cook it in rich coastal curries.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Squid is a protein-rich, low-fat seafood that fits perfectly into a balanced, nutritious diet.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>90 – 100 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>15g – 18g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>1.5g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Potassium</p></td><td><p>240 mg</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>100%+ of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><p><span style=""font-weight: 700"">High-Quality Protein: </span>Provides essential amino acids that support muscle growth and overall body function.</p><p><span style=""font-weight: 700"">Rich in Vitamin B12:</span>Supports brain health, red blood cell formation, and energy metabolism.</p><p><span style=""font-weight: 700"">Heart-Friendly Choice :</span>Low in fat and contains beneficial omega-3 fatty acids that support cardiovascular health.</p><p><span style=""font-weight: 700"">Mineral-Rich: </span>Contains important nutrients like potassium, phosphorus, and selenium for overall wellness.</p><h3><span style=""font-weight: 700"">Chef’s Tip</span></h3><p>Squid cooks very quickly—either <span style=""font-weight: 700"">flash-cook it for 2–3 minutes</span>&nbsp;for a tender bite or slow-cook it in a curry for a rich, soft texture.</p>",high-protien;squid;instant-buy,instant-buy,,,Sale,,225,399,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_69369ea0-a5bd-4fe3-8727-db56a03a1a6d,MEDIA,,,,,,ebf235_83fb2f15272a4b649056bc31de3522b0~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_69369ea0-a5bd-4fe3-8727-db56a03a1a6d,MEDIA,,,,,,ebf235_d7b144200f814de2a6fbcc56ab5fe89f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac971839-62d7-4263-9e9d-316525266e1e,PRODUCT,White Pomfret - Sliced(𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴) + Sankara - Whole(𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴),true,"<h2><span style=""font-weight: 700"">Combo Pack Details</span></h2><p><span style=""font-weight: 700"">Sankara - Whole</span>&nbsp;(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)</p><p><span style=""font-weight: 700"">White Pomfret -</span>&nbsp;<span style=""font-weight: 700"">Sliced</span>&nbsp;(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)</p><h3><span style=""font-weight: 700"">Sankara Fish&nbsp;– M Whole</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 3 – 6 whole fish</p></li></ul><h3><span style=""font-weight: 700"">White Pomfret Fish&nbsp;– Slices</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 19g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 7 – 12 slices</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly caught and thoroughly cleaned. </p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, buttery, and tender</p></li></ul><h3><span style=""font-weight: 700"">Nutritional Profile White Pomfret (Per 100g)</span></h3><p>White Pomfret is a nutrient-dense choice, offering lean protein and essential healthy fats.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>90 – 110 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g – 20g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>3g – 5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin D &amp; B12</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Iodine &amp; Zinc</span></p></td><td><p>Moderate</p></td></tr></table><h3><span style=""font-weight: 700"">Nutritional Profile Sankara (Per 100g)</span></h3><p>Red Snapper is a low-calorie, high-nutrient choice perfect for a balanced diet.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 110 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Moderate to High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Potassium</span></p></td><td><p>420 mg</p></td></tr><tr><td><p><span style=""font-weight: 700"">Selenium</span></p></td><td><p>65% of Daily Value</p></td></tr></table><h2><span style=""font-weight: 700"">Product Highlights</span></h2><ul><li><p>Premium seafood combo with two highly loved coastal varieties</p></li><li><p>Freshly sourced and professionally cleaned</p></li><li><p>Perfect for fish fry, curries, and grilled seafood recipes</p></li><li><p>Combines flaky texture with rich buttery flavor</p></li><li><p>Rich in protein and essential nutrients</p></li><li><p>Ideal for wholesome family meals and seafood feasts</p></li></ul><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Sankara Fish&nbsp;tastes exceptional in spicy tamarind-based curries where its tender flesh absorbs aromatic coastal spices beautifully. Pair it with shallow-fried White Pomfret&nbsp;marinated in chili powder, turmeric, pepper, and lemon juice for a complete coastal-style seafood meal with the perfect balance of curry and fry.</p>",combos,combos,,,,,1450,1699,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac971839-62d7-4263-9e9d-316525266e1e,MEDIA,,,,,,ebf235_fafe7c0c29df4355a0539f06afda3e56~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac971839-62d7-4263-9e9d-316525266e1e,MEDIA,,,,,,ebf235_58b423435f64477d9f9e9d85867400e5~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac971839-62d7-4263-9e9d-316525266e1e,MEDIA,,,,,,ebf235_e6204a08a6474c9e9b3aa9a337568ddd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_847da3cf-16b8-444c-88b8-a90c40d81cde,PRODUCT,Sankara - Whole(𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴) + Black Pomfret - Sliced(𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴),true,"<h2><span style=""font-weight: 700"">Combo Pack Details</span></h2><p><span style=""font-weight: 700"">Sankara -</span>&nbsp;<span style=""font-weight: 700"">Whole</span>&nbsp;(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)</p><p><span style=""font-weight: 700"">Black Pomfret -</span>&nbsp;<span style=""font-weight: 700"">Sliced</span>&nbsp;(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)</p><h3><span style=""font-weight: 700"">Sankara Fish&nbsp;– M Whole</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 3 – 6 whole fish</p></li></ul><h3><span style=""font-weight: 700"">Black Pomfret</span>&nbsp;<span style=""font-weight: 700"">Fish&nbsp;– Slices</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 19g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 7 – 12 slices</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly caught and thoroughly cleaned. </p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, buttery, and tender</p></li></ul><h3><span style=""font-weight: 700"">Nutritional Profile Sankara (Per 100g)</span></h3><p>Red Snapper is a low-calorie, high-nutrient choice perfect for a balanced diet.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 110 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Moderate to High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Potassium</span></p></td><td><p>420 mg</p></td></tr><tr><td><p><span style=""font-weight: 700"">Selenium</span></p></td><td><p>65% of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Nutritional Profile Black Pomfret (Per 100g)</span></h3><p>Black Pomfret is an excellent source of lean protein and essential vitamins that support overall wellness.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 120 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g - 19g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>3g - 5g (Healthy Fats)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>100% of Daily Value</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin D</span></p></td><td><p>Moderate</p></td></tr></table><h2><span style=""font-weight: 700"">Product Highlights</span></h2><ul><li><p>Premium seafood combo with two coastal favorites</p></li><li><p>Freshly sourced and professionally cleaned</p></li><li><p>Ideal for fish fry, curries, and grilled seafood dishes</p></li><li><p>Combines flaky tender meat with buttery texture</p></li><li><p>Rich in protein and essential nutrients</p></li><li><p>Perfect for authentic South Indian family meals</p></li></ul><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Sankara Fish&nbsp;tastes exceptional in spicy tamarind-based curries where its tender flesh beautifully absorbs aromatic coastal spices. Pair it with crispy shallow-fried Black Pomfret&nbsp;marinated in chili powder, turmeric, garlic paste, and pepper for a complete seafood feast filled with authentic South Indian flavor and aroma.</p>",combos,combos,,,,,1275,1399,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_847da3cf-16b8-444c-88b8-a90c40d81cde,MEDIA,,,,,,ebf235_93c9a1893c7644e0a83f744a515cfb09~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_847da3cf-16b8-444c-88b8-a90c40d81cde,MEDIA,,,,,,ebf235_e285ff301bd547c995cab012604087d9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_847da3cf-16b8-444c-88b8-a90c40d81cde,MEDIA,,,,,,ebf235_e6204a08a6474c9e9b3aa9a337568ddd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0996a626-b10f-47f1-9821-2a37d39dd50b,PRODUCT,Sankara - Whole(𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴) + White Prawn- Cleaned (𝗡𝗲𝘁 : 𝟰𝟬𝟬𝗴),true,"<h2><span style=""font-weight: 700"">Combo Pack Details</span></h2><p><span style=""font-weight: 700"">Sankara -</span>&nbsp;<span style=""font-weight: 700"">Whole</span>&nbsp;(𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)</p><p><span style=""font-weight: 700"">White Prawn -</span>&nbsp;𝗖𝗹𝗲𝗮𝗻𝗲𝗱 𝗮𝗻𝗱 𝗱𝗲𝘃𝗲𝗶𝗻𝗲𝗱 (𝗚𝗿𝗼𝘀𝘀: 𝟴𝟬𝟬𝗴, 𝗡𝗲𝘁: 𝟰𝟬𝟬𝗴)</p><h3><span style=""font-weight: 700"">Sankara Fish&nbsp;– M Whole</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight :</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 6 – 12 whole fish</p></li></ul><h3><span style=""font-weight: 700"">White Prawn&nbsp;– Cleaned &amp; Deveined</span></h3><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;400g</p></li><li><p><span style=""font-weight: 700"">Gross Weight:</span>&nbsp;800g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 20g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Approximately 20 – 40 pieces</p></li></ul><h3><span style=""font-weight: 700"">Nutritional Profile Sankara (Per 100g)</span></h3><p>Red Snapper is a low-calorie, high-nutrient choice perfect for a balanced diet.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 110 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>20g - 22g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1.5g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Moderate to High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Potassium</span></p></td><td><p>420 mg</p></td></tr><tr><td><p><span style=""font-weight: 700"">Selenium</span></p></td><td><p>65% of Daily Value</p></td></tr></table><h3><span style=""font-weight: 700"">Nutritional Profile White Prawn (Per 100g)</span></h3><p>Fresh Water Prawns are an excellent source of lean protein and essential micronutrients.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>85 - 90 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g - 20g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>&lt; 1g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Phosphorus</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Good Source</p></td></tr><tr><td><p><span style=""font-weight: 700"">Iodine</span></p></td><td><p>Rich</p></td></tr></table><h2><span style=""font-weight: 700"">Product Highlights</span></h2><ul><li><p>Premium seafood combo with fish and prawns</p></li><li><p>Freshly sourced and professionally cleaned</p></li><li><p>Ready-to-cook convenience for easy meal preparation</p></li><li><p>Perfect for curries, fish fry, prawn masala, and grills</p></li><li><p>Rich in protein and essential nutrients</p></li><li><p>Ideal for wholesome family seafood meals and special occasions</p></li></ul><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Sankara Fish&nbsp;tastes exceptional in spicy tamarind-based curries and crispy coastal fish fry preparations where its tender flesh beautifully absorbs aromatic spices. Pair it with garlic butter roast or Chettinad-style White Prawn&nbsp;masala for a flavorful seafood spread filled with rich coastal aroma and authentic South Indian taste.</p>",combos,combos,,,,,1000,1299,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0996a626-b10f-47f1-9821-2a37d39dd50b,MEDIA,,,,,,ebf235_f4e39fc9a812427695ef3903c6f1724f~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0996a626-b10f-47f1-9821-2a37d39dd50b,MEDIA,,,,,,ebf235_e6204a08a6474c9e9b3aa9a337568ddd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0996a626-b10f-47f1-9821-2a37d39dd50b,MEDIA,,,,,,ebf235_2a6a54bf24c641448b035f9ee6dc02f5~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_37c00cfd-63f7-4cef-ad7a-122a75a2b7a4,PRODUCT,"Black Pomfret / Karu Vaval -  𝗪𝗵𝗼𝗹𝗲 (𝗚𝗿𝗼𝘀𝘀: 𝟰𝟱𝟬, 𝗡𝗲𝘁 : 𝟮𝟱𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Black Pomfret</span> (Karuppu Vaval Meen / கருப்பு வாவல்)</h2><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;250g-350g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;450g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 19g</p></li><li><p><span style=""font-weight: 700"">Pieces:</span>&nbsp;Single fish (Whole Cleaned).</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly caught and thoroughly cleaned. Available as <span style=""font-weight: 700"">Whole Fish </span></p></li><li><p><span style=""font-weight: 700"">Flavor Profile:</span>&nbsp;Rich, buttery, and mildly sweet with a texture that melts in your mouth.</p></li></ul><p>Highly sought after for its unique buttery flavor and tender texture, our Black Pomfret is a gourmet favorite. Sourced fresh from the Chennai coast, this flatfish is known for having a central bone structure that makes it easy to eat and perfect for sophisticated seafood dishes.</p><h3><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h3><p>Black Pomfret is an excellent source of lean protein and essential vitamins that support overall wellness.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>100 - 120 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g - 20g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>3g - 5g (Healthy Fats)</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>100% of Daily Value</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin D</span></p></td><td><p>Moderate</p></td></tr></table><h3><span style=""font-weight: 700"">Key Benefits</span></h3><ul><li><p><span style=""font-weight: 700"">Easy to Consume:</span>&nbsp;Known for having very few small bones, making it a safe and preferred choice for children and the elderly.</p></li><li><p><span style=""font-weight: 700"">Brain Health:</span>&nbsp;Rich in DHA and Omega-3 fatty acids, which are vital for maintaining memory and cognitive health.</p></li><li><p><span style=""font-weight: 700"">Glowing Skin:</span>&nbsp;The high Vitamin B12 and healthy fat content help maintain skin elasticity and a natural glow.</p></li><li><p><span style=""font-weight: 700"">Heart Support:</span>&nbsp;Helps in maintaining healthy blood circulation and reducing overall cholesterol.</p></li></ul><blockquote><p><span style=""font-weight: 700"">Chef's Tip:</span>&nbsp;Black Pomfret is perfect for <span style=""font-weight: 700"">Tandoori or Tawa grilling</span>. Marinate it with a thick coat of chili paste, lemon juice, and a dash of carom seeds (ajwain) for an aromatic, restaurant-style experience at home!</p></blockquote>",instant-buy,instant-buy,,,,,475,699,,IN_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
